name,count
"Homer Simpson",113
"Bart Simpson",49
"Marge Simpson",42
"Lisa Simpson",21
"Patty Bouvier",16
"Barney Gumble",9
"Selma Bouvier",8
"Announcer",8
"Ned Flanders",7
"Teacher",7
"Clerk",7
"DOCTOR ZITSOFSKY",4
"Seymour Skinner",3
"Todd Flanders",3
"C. Montgomery Burns",3
"Voice",3
"Mechanical Santa",2
"Tattoo Man",2
"Waylon Smithers",2
"Moe Szyslak",2
"Interviewer",2
"Students",2
"Little Boy",2
"Milhouse Van Houten",2
"Grampa Simpson",2
"JANEY",1
"Dewey Largo",1
"Children",1
"Lewis Clark",1
"Little Girl",1
"Bubbles",1
"Moldy",1
"Father",1
"Ticket Seller",1
"Elf #1",1
"Elves",1
"Dog's Owner",1
