name,count
"Homer Simpson",35
"Marge Simpson",20
"Grampa Simpson",17
"Bart Simpson",15
"DOLPH",12
"Old Jewish Man",10
"Nelson Muntz",9
"Jimbo Jones",9
"Wilbur",8
"Lisa Simpson",5
"Jasper Beardly",4
"Bingo Caller",4
"Kearney Zzyzwicz",4
"Hibbert's Father",3
"City Health Employee",3
"Coach Krupt",3
"Chief Wiggum",3
"Mildred",3
"FEMALE D. J.",3
"Mrs. Muntz",3
"Chester Lampwick",3
"Dr. Julius Hibbert",2
"Old Man #1",2
"Old Man #2",2
"Martin Prince",2
"Patty Bouvier",2
"Female Dj",2
"Gang Member",2
"Moe Szyslak",2
"S.a.t. Prepper #2",2
"Doll",1
"Old Jewish Man's Late Wife",1
"Milhouse Van Houten",1
"Uncle Bill",1
"Lou",1
"Wendell Borton",1
"Weasel #1",1
"Weasel #2",1
"Bullies",1
"S.a.t. Prepper #1",1
"Old Lady",1
