name,count
"Lisa Simpson",49
"Homer Simpson",46
"Seymour Skinner",30
"Marge Simpson",17
"Dr. Julius Hibbert",16
"Professor Jonathan Frink",15
"Female Executive",12
"Comic Book Guy",12
"HAWKING",12
"Photographer",10
"Chief Wiggum",9
"Bart Simpson",7
"Lenny Leonard",5
"Kent Brockman",4
"Commercial Anncr",3
"Carl Carlson",3
"Bill",3
"Moe Szyslak",3
"Voice",3
"Mayor Joe Quimby",3
"Announcer",2
"Marty",2
"Krusty the Clown",2
"Rev. Timothy Lovejoy",2
"Crowd",2
"Actress",1
"Actor",1
"Pudding Representative",1
"Vendor",1
"Otto Mann",1
"Barney Gumble",1
"Ned Flanders",1
"Ralph Wiggum",1
"Groundskeeper Willie",1
"Computer Voice",1
"Computer Voice 2",1
"McBain",1
