name,count
"Homer Simpson",107
"Marge Simpson",37
"Lisa Simpson",30
"Apu Nahasapeemapetilon",22
"Bart Simpson",18
"Little Man",10
"Millicent",10
"Seymour Skinner",9
"C. Montgomery Burns",8
"Grampa Simpson",6
"Moe Szyslak",4
"Salesclerk",4
"Young Homer",3
"Waylon Smithers",3
"Homer-Ape",2
"Groundskeeper Willie",2
"Nelson Muntz",2
"Johnny Carson",2
"Lunchlady Doris",1
"Chuck",1
"Teenager",1
"Baby Lisa",1
"Female Clerk",1
"Kevin",1
"Ralph Wiggum",1
"Princess Kashmir",1
"Ned Flanders",1
