name,count
"Homer Simpson",56
"Bart Simpson",51
"Lisa Simpson",18
"ROBOT WARS ANNOUNCER #1",13
"Marge Simpson",11
"Milhouse Van Houten",6
"ROBOT WARS ANNOUNCER #2",6
"Kearney Zzyzwicz",4
"Dr. Julius Hibbert",4
"Chief Wiggum",2
"Ned Flanders",2
"Nelson Muntz",2
"DOLPH",2
"Bike Guy",2
"Grampa Simpson",2
"Moe Szyslak",2
"Scary Robot",2
"Attendant",2
"Seymour Skinner",2
"Knockahomer",2
"Lou",1
"Rod Flanders",1
"Jimbo Jones",1
"Macho Tv Announcer",1
"Krusty Clock",1
"Squeaky-Voiced Teen",1
"Gil Gunderson",1
"Sideshow Mel",1
"Professor Jonathan Frink",1
