name,count
"Lisa Simpson",36
"Bart Simpson",33
"Homer Simpson",23
"Marge Simpson",21
"Marbles",13
"Skinny",10
"Employee",5
"Chief Wiggum",5
"Dr. Brentano",4
"Mutt",4
"Waiter",3
"Krusty the Clown",3
"Lenny Leonard",2
"Rev. Timothy Lovejoy",2
"Moe Szyslak",2
"Sideshow Mel",1
"Carl Carlson",1
"Helen Lovejoy",1
"Otto Mann",1
"Jack White",1
"Meg White",1
"Database",1
"JAZZ MUSICIAN #2/MARBLES",1
"Gil Gunderson",1
"Cletus Spuckler",1
"Dr. Julius Hibbert",1
"Professor Jonathan Frink",1
"Waitress",1
"GRIZZLED FEMALE VOICE",1
"Tootsie Childs",1
"Lisa's Thoughts",1
