name,count
"Homer Simpson",40
"C. Montgomery Burns",39
"Marge Simpson",18
"Dr. Wolfe",17
"Carl Carlson",13
"Lenny Leonard",12
"Lisa Simpson",10
"Bart Simpson",6
"Workers",6
"Homer's Brain",5
"Kent Brockman",5
"Senator Mendoza",4
"Burns' Grandfather",4
"Man",4
"McBain",3
"Waylon Smithers",3
"Ralph Wiggum",3
"Photographer",3
"Goon",2
"Seymour Skinner",2
"Grampa Simpson",2
"Receiver",1
"Teenage Boy",1
"Kids",1
"Mc",1
"Guy",1
"Gummy Joe",1
"Crowd",1
"Donut Vendor",1
"Woman",1
"Mop Top #1",1
"Mop Top #2",1
"Mop Top #3",1
"Mop Tops",1
"Bumblebee Man",1
"Quigley",1
"Chief Wiggum",1
"Robots",1
"DR. JOYCE",1
