name,count
"Homer Simpson",67
"Ned Flanders",50
"Bart Simpson",17
"Marge Simpson",14
"Lisa Simpson",12
"Clay Babcock",11
"Rachel",11
"Todd Flanders",6
"Rev. Timothy Lovejoy",5
"Rod Flanders",4
"Cheerleader",4
"Lenny Leonard",4
"Moe Szyslak",4
"LINDSAY",4
"Maude Flanders",3
"Track Announcer",3
"Dr. Julius Hibbert",3
"Apu Nahasapeemapetilon",3
"Edna Krabappel-Flanders",3
"Chief Wiggum",2
"Kirk Van Houten",2
"Carl Carlson",2
"Manager",2
"Comic Book Guy",2
"Seymour Skinner",2
"Attractive Woman",2
"FIRST PARROT",1
"SECOND PARROT",1
"Driver",1
"Mrs. Babcock",1
"Brandine Del Roy",1
"Cletus Spuckler",1
"Crew Chief",1
"Crowd",1
"Bernice Hibbert",1
"Ralph Wiggum",1
"Groundskeeper Willie",1
"Captain Horatio McCallister",1
"Professor Jonathan Frink",1
"Pyro",1
"Video Game Voice",1
