name,count
"Bart Simpson",47
"Homer Simpson",45
"Laura Powers",33
"Marge Simpson",24
"Captain",13
"Moe Szyslak",13
"Lisa Simpson",11
"Mrs. Powers",10
"Jimbo Jones",8
"Lionel Hutz",7
"Sylvia Winfield",4
"Waiter",4
"Grampa Simpson",4
"Attorney",4
"Kearney Zzyzwicz",3
"Barney Gumble",3
"Hunk",2
"Woman",2
"Price",2
"Apu Nahasapeemapetilon",2
"Old Man",2
"Young Homer",2
"Seymour Skinner",2
"Mailman",2
"Host",1
"Girls",1
"Wife",1
"Man",1
"Bart's Thoughts",1
"Squeaky-Voiced Teen",1
"DOLPH",1
"Woman #1",1
"Woman #2",1
"Guy #1",1
"Guy #2",1
"Chef",1
"Waiter #2",1
"Delivery Boy",1
"Fat Foreman",1
