name,count
"Homer Simpson",55
"Bart Simpson",38
"Shauna Chalmers",27
"Jimbo Jones",22
"Marge Simpson",19
"Fitness Salesman",12
"Lisa Simpson",7
"Comic Book Guy",6
"DOLPH",5
"Guard",5
"Kearney Zzyzwicz",4
"Lifeguard",4
"Carl Carlson",4
"Squeaky-Voiced Teen",3
"Grampa Simpson",3
"Lenny Leonard",3
"Elderly Homer",2
"Milhouse Van Houten",2
"Strange Man",2
"Moe Szyslak",2
"Young Grampa",2
"Elderly Marge",1
"Drill Sergeant",1
"Terrified Man",1
"Jennifer Aniston",1
"Handsome Funny Guy",1
"Shirtless Rugged Man",1
"Kitten",1
"Asian Woman",1
"Thought Bubble Jimbo",1
"1-Year-Old Homer",1
"Bart's Thoughts",1
"Chief Wiggum",1
"Giant Cat",1
