name,count
"Homer Simpson",52
"Roz",25
"Bart Simpson",23
"Martin Prince",14
"Ned Flanders",10
"Lisa Simpson",9
"C. Montgomery Burns",8
"Old Jewish Man",8
"Marge Simpson",6
"Professor Jonathan Frink",6
"Grampa Simpson",5
"Milhouse Van Houten",4
"Undertaker",4
"Chief Wiggum",4
"Seymour Skinner",3
"Kent Brockman",3
"Itchy",2
"Gary Chalmers",2
"Barney Gumble",2
"Lenny Leonard",2
"Moe Szyslak",2
"HOWARD JR.",2
"Waylon Smithers",2
"Scratchy",1
"Nelson Muntz",1
"Ralph Wiggum",1
"Agnes Skinner",1
"Carl Carlson",1
"Reps",1
"Dr. Nick Riviera",1
"Jasper Beardly",1
"Miss Wyoming",1
"Benjamin",1
"Snake Jailbird",1
"Workers",1
"Robot Maid",1
