name,count
"Homer Simpson",76
"Ned Flanders",22
"Marge Simpson",18
"Lisa Simpson",11
"Bart Simpson",8
"C. Montgomery Burns",6
"Comic Book Guy",6
"Mr. McGrew",6
"Nelson Muntz",5
"Lenny Leonard",5
"Talking Astrolabe",5
"Krusty the Clown",4
"Carl Carlson",4
"Soulful Prune",3
"Captain Kirk",3
"Buddha",3
"Salesman",2
"Classy Clerk",2
"Country Singer",2
"Rod Flanders",2
"Kent Brockman",2
"Pregnant Woman",2
"Seymour Skinner",2
"Hans Moleman",2
"Mayor Joe Quimby",2
"Moe Szyslak",2
"All",2
"Sideshow Mel",1
"Kathy",1
"Holiday Special Announcer",1
"REDNECK RADIO DJ",1
"ASTROLABE",1
"BACKUP SINGERS",1
"Announcer",1
"Jimmy Stewart Puppet",1
"Cartoon Announcer",1
"Grampa Simpson",1
"Bob Cratchett",1
"Ghost Of Xmas Past",1
"Sitcom Character",1
"Ebenezer Urkel",1
"Mr. Sulu",1
"Mr. Scott",1
"Bum",1
"Rev. Timothy Lovejoy",1
"Todd Flanders",1
"Wino",1
"Gil Gunderson",1
"Agnes Skinner",1
"DOLPH",1
"Snake Jailbird",1
"Mrs. Muntz",1
"Cookie Kwan",1
"Drederick Tatum",1
"Selma Bouvier",1
"Crowd",1
"Professor Jonathan Frink",1
"Chief Wiggum",1
