name,count
"Sideshow Bob",46
"Homer Simpson",45
"Lisa Simpson",32
"Bart Simpson",23
"Marge Simpson",21
"Cecil Terwilliger",9
"Krusty the Clown",7
"Wes Doobner",7
"Keith Olbermann",6
"Sideshow Bob's Father",6
"Milhouse Van Houten",6
"Moe Szyslak",4
"Kent Brockman",4
"Opal",3
"Lenny Leonard",3
"Sideshow Bob's Mother",3
"Cashier",2
"Tall Cowboy",2
"District Attorney",2
"Dr. Julius Hibbert",2
"Latino Male Clerk",1
"Salesman #1",1
"Salesman #2",1
"Sexy Saleswoman",1
"Itchy",1
"Football Player",1
"Talking Frog",1
"Disclaimer Announcer",1
"Bailiff",1
"Judge Snyder",1
"Jury",1
"Luigi",1
"Cletus Spuckler",1
"Chief Wiggum",1
"Gino",1
"Snake Jailbird",1
