name,count
"Homer Simpson",84
"Bart Simpson",16
"Lisa Simpson",14
"Dr. Julius Hibbert",14
"Krusty the Clown",12
"Marge Simpson",10
"Ned Flanders",9
"Milhouse Van Houten",9
"Dave Shutton",8
"Ralph Wiggum",7
"Grampa Simpson",6
"Arnie Pye",5
"Lenny Leonard",4
"Carl Carlson",4
"Seymour Skinner",4
"Moe Szyslak",4
"Rod Flanders",4
"Apu Nahasapeemapetilon",4
"Kent Brockman",4
"Ymca Representative",3
"C. Montgomery Burns",3
"Lugash",3
"Rainier Wolfcastle",3
"Society Matron",2
"Professor Jonathan Frink",2
"Barney Gumble",2
"Orderly",2
"Todd Flanders",2
"Bill Cosby",2
"Assistant Director",2
"Kirk Van Houten",2
"Chief Wiggum",2
"Rapper",1
"Groundskeeper Willie",1
"Moon",1
"MARVIN GAYE",1
"Hans Moleman",1
"Attendant",1
"Boy",1
"Nelson Muntz",1
"Teamster",1
"Comic Book Guy",1
"Audience",1
"Sideshow Mel",1
"Cletus Spuckler",1
