name,count
"Homer Simpson",82
"Bart Simpson",38
"Marge Simpson",24
"Martin Prince",19
"Dave",14
"Nelson Muntz",9
"Dr. Nick Riviera",7
"Scoey",7
"TROY",7
"Patty Bouvier",6
"Selma Bouvier",6
"Lisa Simpson",6
"Official",5
"Dr. Julius Hibbert",5
"McBain",5
"British Commentator",4
"Barney Gumble",2
"Milhouse Van Houten",2
"DAVE JR.",2
"Ned Flanders",2
"P.A. Announcer",2
"Homer's Brain",2
"Announcer",1
"Audience",1
"Teenage Clerk",1
"Football Announcer",1
"Gulliver Dark",1
"Voice From Trunk",1
"Weasel #1",1
"Mayor Joe Quimby",1
"Ronnie",1
