name,count
"Bart Simpson",91
"Ralph Wiggum",40
"Marge Simpson",25
"Chief Wiggum",17
"Homer Simpson",11
"Jimbo Jones",9
"Nelson Muntz",8
"Seymour Skinner",7
"Lisa Simpson",7
"Robot",6
"Professor Jonathan Frink",5
"Kearney Zzyzwicz",4
"Bullies",4
"Mayor Joe Quimby",4
"DOLPH",3
"Elderly Night Watchman",3
"Edna Krabappel-Flanders",2
"Milhouse Van Houten",2
"C. Montgomery Burns",2
"Lewis Clark",1
"Troy McClure",1
"Nerdy Kids",1
"Database",1
"Female Computer",1
"Krusty the Clown",1
"Announcer",1
"Kent Brockman",1
"Waylon Smithers",1
"Leprechaun",1
