name,count
"Bart Simpson",45
"Mary",37
"Homer Simpson",33
"Marge Simpson",12
"Adult Bart",9
"Lisa Simpson",7
"Brandine Del Roy",4
"Cletus Spuckler",4
"HILLBILLY M.C.",4
"Caricature",4
"Kicked-out Husband #1",4
"Milhouse Van Houten",3
"Max Weinberg",3
"Gps",2
"Jimbo Jones",2
"DOLPH",2
"Kearney Zzyzwicz",2
"Jitney Spuckler",2
"French-canadian Mountain Man",2
"Barry the Satellite TV Guy",2
"Brazilian Man",2
"Brazilian 12-year-old Boy",2
"Elderly Woman",2
"Squeaky-Voiced Teen",2
"Chief Wiggum",2
"Kicked-out Husband #2",2
"Prime Minister",2
"Male Gps",1
"Seymour Skinner",1
"Musicologist",1
"Other Musicologist",1
"Witney Spuckler",1
"Devon Peacock",1
"SUPERHERO WITH CLAWS",1
"Melvis",1
"Shauna Chalmers",1
"Kirk Van Houten",1
"Ol' Joe Clabby",1
"Front Desk Man",1
"Robert A. Caro",1
"Secretary",1
"ALAN RICKMAN",1
"Men",1
"Adult Lisa",1
"Video Game Woman",1
"Futuristic Computer",1
