name,count
"Grampa Simpson",34
"Homer Simpson",27
"Lisa Simpson",24
"Walther Hotenhoffer",24
"Bart Simpson",17
"Marge Simpson",9
"Seymour Skinner",8
"Park Ranger",5
"Leathery Old Man",4
"Orderly",4
"Lenny Leonard",4
"Otto Mann",3
"Nelson Muntz",3
"Gary Chalmers",3
"Climber",3
"Milhouse Van Houten",3
"Carl Carlson",3
"Agnes Skinner",3
"Woman",2
"Frat Nerd",2
"C. Montgomery Burns",2
"Secretary",2
"Old-timey Farmer",2
"Ralph Wiggum",1
"Martin Prince",1
"Leathery Old Woman",1
"Soldier",1
"Other Orderly",1
"Moe Szyslak",1
"Voice",1
"Drug Dealer",1
"Cat Lady",1
"Crowd",1
