name,count
"Homer Simpson",59
"Marge Simpson",28
"Moe Szyslak",25
"Bart Simpson",16
"Lisa Simpson",8
"Ned Flanders",8
"WISEGUY VENDOR",7
"Apu Nahasapeemapetilon",6
"C. Montgomery Burns",5
"Homer's Thoughts",5
"Comic Book Guy",4
"Marge's Thoughts",3
"Grampa Simpson",3
"Jesus",3
"Patty Bouvier",2
"Gil Gunderson",2
"NUTCRACKER",2
"Salesman",2
"God",2
"GOLDEN ROBOT",1
"Kumiko",1
"Hans Moleman",1
"Waylon Smithers",1
"Vin Scully",1
"Moe's Thoughts",1
"Selma Bouvier",1
"Chief Wiggum",1
"Lou",1
"KARAOKE MACHINE",1
"Seymour Skinner",1
"Groundskeeper Willie",1
"Kirk Van Houten",1
"Nurse",1
"Old Lady",1
"Old Man",1
"Old Jewish Man",1
"SCARECROW",1
"Kang",1
"Kodos",1
