name,count
"Homer Simpson",56
"Marge Simpson",39
"Bart Simpson",24
"Seymour Skinner",19
"Lisa Simpson",10
"Carl Carlson",6
"Groundskeeper Willie",5
"Persian Salesman",4
"Professor Jonathan Frink",4
"Kent Brockman",4
"CLARA PELLER",3
"ROCKY BALBOA",3
"Gary Chalmers",3
"Milhouse Van Houten",3
"Contractor #1",3
"Nascar Announcer",2
"Helen Lovejoy",2
"Lindsay Naegle",2
"Lenny Leonard",2
"Comic Book Guy",2
"Crowd",2
"Male Coaster Weirdo",2
"Clerk",1
"Krusty the Clown",1
"Contractor #2",1
"Mr. Peanut",1
"Female Coaster Weirdo",1
